ID,y_probs,y_pred,y_true,mask
pepID8592,"[0.8779535889625549, 0.034443050622940063, 0.08760334551334381]",0,0,1
polyID12_S61,"[0.002192046260461211, 0.5622009038925171, 0.43560704588890076]",1,1,1
pepID4815,"[0.1585928201675415, 0.3771698474884033, 0.4642373323440552]",2,1,1
polyID18_S70,"[0.0013652126071974635, 0.24609601497650146, 0.7525387406349182]",2,2,1
polyID50_S48,"[0.34311315417289734, 0.5189523696899414, 0.13793446123600006]",1,1,1
polyID30_S76,"[0.8718823790550232, 0.039438165724277496, 0.08867940306663513]",0,0,1
pepID5938,"[0.6122463941574097, 0.1789797991514206, 0.20877379179000854]",0,0,1
pepID10506,"[0.7567456960678101, 0.09771750122308731, 0.14553676545619965]",0,0,1
pepID620,"[0.07133675366640091, 0.383132666349411, 0.5455306172370911]",2,1,1
polyID32_S82,"[0.002097642980515957, 0.24559342861175537, 0.7523089647293091]",2,2,1
pepID9025,"[0.7441487312316895, 0.10194690525531769, 0.15390434861183167]",0,0,1
polyID50_S97,"[0.5521860718727112, 0.2823340594768524, 0.16547974944114685]",0,1,1
pepID3575,"[0.05222100391983986, 0.3455718755722046, 0.6022070646286011]",2,2,1
polyID12_S82,"[0.0014293015701696277, 0.23572422564029694, 0.7628465294837952]",2,1,1
pepID5292,"[0.9056566953659058, 0.02395862713456154, 0.07038465142250061]",0,0,1
polyID26_S31,"[0.358307808637619, 0.5586745738983154, 0.08301763236522675]",1,0,1
polyID31_S46,"[0.03415188938379288, 0.5146251320838928, 0.4512229561805725]",1,0,1
polyID30_S12,"[0.9182088375091553, 0.019965412095189095, 0.06182572618126869]",0,0,1
pepID4831,"[0.10222692042589188, 0.3755514323711395, 0.5222216248512268]",2,2,1
pepID10938,"[0.9115375876426697, 0.021440928801894188, 0.06702156364917755]",0,0,1
pepID10812,"[0.9222720265388489, 0.01763019524514675, 0.06009784713387489]",0,0,1
polyID32_S24,"[0.0018007438629865646, 0.2212858349084854, 0.7769134640693665]",2,2,1
pepID5162,"[0.5891194939613342, 0.19612137973308563, 0.21475908160209656]",0,0,1
pepID6936,"[0.8814995288848877, 0.034867141395807266, 0.08363334834575653]",0,0,1
pepID1267,"[0.10486723482608795, 0.4093904197216034, 0.48574239015579224]",2,1,1
pepID461,"[0.21949748694896698, 0.35273218154907227, 0.42777037620544434]",2,1,1
pepID9287,"[0.7595680952072144, 0.09295631945133209, 0.14747554063796997]",0,0,1
pepID3114,"[0.04468566179275513, 0.36175402998924255, 0.5935602784156799]",2,2,1
pepID8509,"[0.7056618928909302, 0.126401886343956, 0.16793620586395264]",0,0,1
pepID1247,"[0.07837479561567307, 0.37835967540740967, 0.5432655215263367]",2,1,1
polyID30_S99,"[0.7704498171806335, 0.09882549196481705, 0.1307247281074524]",0,0,1
polyID11_S50,"[0.0016455930890515447, 0.5753734111785889, 0.42298102378845215]",1,1,1
polyID36_S76,"[0.3821469843387604, 0.5250545740127563, 0.09279840439558029]",1,2,1
pepID10519,"[0.415433794260025, 0.26957011222839355, 0.3149960935115814]",0,0,1
pepID5100,"[0.7400834560394287, 0.10227014869451523, 0.15764635801315308]",0,2,1
pepID4878,"[0.2927139699459076, 0.3181605935096741, 0.3891254663467407]",2,1,1
pepID105,"[0.09638407081365585, 0.37216177582740784, 0.5314542055130005]",2,1,1
polyID12_S21,"[0.003051063045859337, 0.6376466155052185, 0.3593023419380188]",1,1,1
pepID8649,"[0.6158851981163025, 0.17719538509845734, 0.20691941678524017]",0,0,1
pepID5258,"[0.6165103316307068, 0.17062430083751678, 0.2128654420375824]",0,0,1
polyID40_S24,"[0.0012731667375192046, 0.21467725932598114, 0.7840496301651001]",2,2,1
pepID6921,"[0.1476772576570511, 0.3802216351032257, 0.4721010625362396]",2,0,1
pepID207,"[0.0724201649427414, 0.3746851980686188, 0.552894651889801]",2,2,1
polyID22_S9,"[0.0872991681098938, 0.8322956562042236, 0.08040513098239899]",1,1,1
pepID5061,"[0.018928807228803635, 0.3149097263813019, 0.6661614179611206]",2,2,1
pepID1020,"[0.12006016075611115, 0.41125187277793884, 0.4686879515647888]",2,1,1
polyID41_S80,"[0.8065197467803955, 0.07040451467037201, 0.1230757012963295]",0,1,1
pepID7169,"[0.7083767056465149, 0.126156747341156, 0.16546662151813507]",0,0,1
pepID8610,"[0.171871617436409, 0.35573169589042664, 0.47239676117897034]",2,0,1
pepID6814,"[0.5206671357154846, 0.24451617896556854, 0.23481661081314087]",0,0,1
pepID3394,"[0.01690773293375969, 0.30454713106155396, 0.6785451173782349]",2,2,1
pepID4908,"[0.5117200613021851, 0.22952409088611603, 0.25875574350357056]",0,1,1
pepID6620,"[0.17999115586280823, 0.3954746723175049, 0.42453423142433167]",2,0,1
pepID9848,"[0.739699125289917, 0.10116442292928696, 0.15913642942905426]",0,0,1
polyID9_S16,"[0.2653610110282898, 0.6697521209716797, 0.06488683819770813]",1,0,1
polyID22_S37,"[0.044989656656980515, 0.8767293095588684, 0.07828107476234436]",1,1,1
pepID4922,"[0.3786673843860626, 0.31549200415611267, 0.3058406412601471]",0,1,1
polyID18_S18,"[0.0020703293848782778, 0.32889214158058167, 0.6690375208854675]",2,2,1
polyID32_S2,"[0.002091845264658332, 0.23395474255084991, 0.7639533877372742]",2,2,1
polyID22_S36,"[0.07316708564758301, 0.8516913652420044, 0.07514157146215439]",1,1,1
polyID32_S78,"[0.001771252602338791, 0.24098603427410126, 0.7572426795959473]",2,2,1
pepID6939,"[0.44993335008621216, 0.29629841446876526, 0.25376826524734497]",0,0,1
polyID31_S39,"[0.23201526701450348, 0.5951430797576904, 0.17284171283245087]",1,0,1
polyID28_S23,"[0.8670053482055664, 0.03763720393180847, 0.09535742551088333]",0,0,1
pepID10436,"[0.6362514495849609, 0.17683011293411255, 0.18691840767860413]",0,0,1
pepID209,"[0.057456307113170624, 0.3547874093055725, 0.5877562761306763]",2,2,1
pepID5899,"[0.6467937231063843, 0.1511639505624771, 0.202042356133461]",0,0,1
polyID36_S53,"[0.3458028733730316, 0.5711358189582825, 0.0830613523721695]",1,2,1
pepID7359,"[0.9178732633590698, 0.019537178799510002, 0.06258951872587204]",0,0,1
pepID9582,"[0.3900085389614105, 0.2939695715904236, 0.3160218298435211]",0,0,1
polyID36_S9,"[0.3897207975387573, 0.5160015821456909, 0.09427770972251892]",1,2,1
pepID6104,"[0.15368127822875977, 0.38536766171455383, 0.4609511196613312]",2,0,1
pepID5707,"[0.8885222673416138, 0.03046432137489319, 0.08101338148117065]",0,0,1
pepID2124,"[0.08786224573850632, 0.3993956446647644, 0.5127421617507935]",2,2,1
pepID8911,"[0.5694528222084045, 0.21633845567703247, 0.21420881152153015]",0,0,1
pepID6844,"[0.8953016996383667, 0.02794034034013748, 0.07675797492265701]",0,0,1
polyID32_S26,"[0.0006107395165599883, 0.1572093814611435, 0.8421798348426819]",2,2,1
polyID40_S49,"[0.0013946640538051724, 0.22586293518543243, 0.7727423906326294]",2,2,1
pepID7320,"[0.8909364938735962, 0.030523203313350677, 0.07854031771421432]",0,0,1
polyID50_S81,"[0.058861780911684036, 0.4689759314060211, 0.47216224670410156]",2,1,1
pepID8979,"[0.4388074278831482, 0.2802441120147705, 0.2809484899044037]",0,0,1
pepID1308,"[0.07941093295812607, 0.3812946677207947, 0.539294421672821]",2,2,1
polyID23_S22,"[0.010117447935044765, 0.3092051148414612, 0.6806774139404297]",2,1,1
pepID7928,"[0.9083748459815979, 0.02315729483962059, 0.06846785545349121]",0,0,1
pepID4788,"[0.0967588722705841, 0.37770944833755493, 0.5255316495895386]",2,2,1
pepID6181,"[0.917144775390625, 0.019497206434607506, 0.06335794180631638]",0,0,1
pepID1236,"[0.1112952008843422, 0.3919585049152374, 0.4967462718486786]",2,1,1
polyID40_S35,"[0.0017569026676937938, 0.22888721525669098, 0.7693558931350708]",2,2,1
pepID8070,"[0.7738524675369263, 0.08248952776193619, 0.14365795254707336]",0,0,1
polyID23_S24,"[0.004105727653950453, 0.25959622859954834, 0.7362980246543884]",2,1,1
pepID9686,"[0.6260464787483215, 0.1658676415681839, 0.20808599889278412]",0,0,1
polyID23_S81,"[0.023435868322849274, 0.3460387587547302, 0.6305253505706787]",2,1,1
polyID9_S65,"[0.18203184008598328, 0.7572346329689026, 0.06073353439569473]",1,0,1
pepID3309,"[0.09519321471452713, 0.38337838649749756, 0.5214284062385559]",2,1,1
pepID9914,"[0.6352119445800781, 0.16591934859752655, 0.19886872172355652]",0,0,1
pepID8840,"[0.922828733921051, 0.01760082319378853, 0.0595705509185791]",0,0,1
pepID475,"[0.07656259089708328, 0.4122641384601593, 0.5111731886863708]",2,2,1
pepID721,"[0.15048547089099884, 0.42037323117256165, 0.4291413128376007]",2,1,1
polyID22_S86,"[0.07358434051275253, 0.8564388751983643, 0.06997687369585037]",1,1,1
pepID2472,"[0.08477594703435898, 0.3882003724575043, 0.5270236730575562]",2,2,1
polyID11_S70,"[0.0020604650489985943, 0.4153188169002533, 0.5826207399368286]",2,1,1
polyID23_S47,"[0.008643193170428276, 0.31974518299102783, 0.6716116666793823]",2,1,1
pepID9016,"[0.5007568597793579, 0.23345136642456055, 0.26579177379608154]",0,0,1
polyID11_S89,"[0.004250602331012487, 0.5823819637298584, 0.4133673906326294]",1,1,1
pepID6644,"[0.8798834085464478, 0.03411635383963585, 0.08600020408630371]",0,0,1
pepID2023,"[0.09036420285701752, 0.386821985244751, 0.5228137969970703]",2,2,1
polyID50_S20,"[0.26552772521972656, 0.5980696082115173, 0.1364026963710785]",1,1,1
pepID6593,"[0.5346013903617859, 0.2043253630399704, 0.2610733211040497]",0,0,1
polyID9_S53,"[0.16036395728588104, 0.7817266583442688, 0.057909347116947174]",1,0,1
pepID4330,"[0.054810699075460434, 0.38545411825180054, 0.5597351789474487]",2,2,1
polyID25_S52,"[0.9734477400779724, 0.003428011666983366, 0.023124150931835175]",0,0,1
pepID4355,"[0.049996934831142426, 0.35577303171157837, 0.594230055809021]",2,2,1
pepID1975,"[0.07810169458389282, 0.36683565378189087, 0.5550627112388611]",2,2,1
pepID6649,"[0.47564923763275146, 0.25588440895080566, 0.26846641302108765]",0,0,1
pepID7251,"[0.6097166538238525, 0.1919787973165512, 0.19830454885959625]",0,0,1
pepID8611,"[0.7751033306121826, 0.08670487999916077, 0.138191819190979]",0,0,1
polyID40_S68,"[0.001254199305549264, 0.23592597246170044, 0.762819766998291]",2,2,1
pepID4991,"[0.019304919987916946, 0.32941508293151855, 0.6512799859046936]",2,2,1
pepID7912,"[0.02825814113020897, 0.3171696066856384, 0.6545721888542175]",2,0,1
pepID2166,"[0.08985888957977295, 0.3764896094799042, 0.5336514711380005]",2,2,1
polyID28_S98,"[0.8010282516479492, 0.06618186086416245, 0.1327899694442749]",0,0,1
polyID50_S12,"[0.33124467730522156, 0.5131886005401611, 0.1555667519569397]",1,1,1
pepID9332,"[0.12331073731184006, 0.38536906242370605, 0.4913202226161957]",2,0,1
pepID9840,"[0.9710265398025513, 0.0043471516110002995, 0.024626269936561584]",0,0,1
pepID3411,"[0.03906233236193657, 0.36094555258750916, 0.5999920964241028]",2,2,1
polyID30_S14,"[0.9533779621124268, 0.008356916718184948, 0.03826509416103363]",0,0,1
pepID8217,"[0.6765016317367554, 0.14072483777999878, 0.18277353048324585]",0,0,1
pepID5101,"[0.30633023381233215, 0.3222816288471222, 0.37138813734054565]",2,0,1
pepID1903,"[0.12465903908014297, 0.3828698694705963, 0.4924711585044861]",2,2,1
pepID1960,"[0.2973674535751343, 0.36041492223739624, 0.34221765398979187]",1,1,1
pepID4392,"[0.044967129826545715, 0.3410920798778534, 0.6139407753944397]",2,1,1
polyID25_S100,"[0.9694334864616394, 0.004275270737707615, 0.026291271671652794]",0,0,1
polyID28_S52,"[0.7400659918785095, 0.09620312601327896, 0.1637309491634369]",0,0,1
pepID846,"[0.23540036380290985, 0.3870847523212433, 0.37751495838165283]",1,1,1
pepID1629,"[0.06427393108606339, 0.3670167326927185, 0.5687093734741211]",2,1,1
polyID30_S29,"[0.9217976331710815, 0.01898575946688652, 0.05921657010912895]",0,0,1
pepID3924,"[0.8595103621482849, 0.04199174419045448, 0.0984979197382927]",0,2,1
pepID9452,"[0.9149850010871887, 0.02069556899368763, 0.06431940943002701]",0,0,1
pepID7033,"[0.969754695892334, 0.004491163417696953, 0.02575405314564705]",0,0,1
pepID8546,"[0.18543851375579834, 0.41310209035873413, 0.40145936608314514]",1,0,1
pepID7373,"[0.4420011043548584, 0.27617546916007996, 0.2818235158920288]",0,0,1
pepID1053,"[0.12988901138305664, 0.3949827253818512, 0.47512826323509216]",2,1,1
pepID10128,"[0.8027907013893127, 0.07072850316762924, 0.12648077309131622]",0,0,1
polyID26_S36,"[0.275302529335022, 0.6490463018417358, 0.075651153922081]",1,0,1
polyID31_S60,"[0.18338540196418762, 0.6214339733123779, 0.19518059492111206]",1,0,1
pepID6041,"[0.9301607012748718, 0.015411240048706532, 0.054428018629550934]",0,0,1
polyID25_S55,"[0.9715334177017212, 0.0038231455255299807, 0.02464335411787033]",0,0,1
pepID4339,"[0.04166528582572937, 0.3496941328048706, 0.6086405515670776]",2,2,1
pepID6287,"[0.6689343452453613, 0.14585214853286743, 0.18521356582641602]",0,0,1
pepID5618,"[0.927074134349823, 0.017681045457720757, 0.0552448108792305]",0,0,1
polyID32_S20,"[0.0019654612988233566, 0.2455483376979828, 0.7524862289428711]",2,2,1
pepID4139,"[0.029172485694289207, 0.35131606459617615, 0.6195113658905029]",2,1,1
pepID8783,"[0.5725293755531311, 0.20735837519168854, 0.2201121300458908]",0,0,1
polyID36_S38,"[0.28172385692596436, 0.640453577041626, 0.0778224915266037]",1,2,1
pepID8326,"[0.8260682225227356, 0.05810006707906723, 0.11583174020051956]",0,0,1
pepID6947,"[0.8647483587265015, 0.04092395678162575, 0.09432779252529144]",0,0,1
polyID26_S80,"[0.42529651522636414, 0.46726658940315247, 0.1074368804693222]",1,0,1
pepID9737,"[0.17289075255393982, 0.3699427545070648, 0.457166463136673]",2,0,1
pepID9014,"[0.7663942575454712, 0.08764930814504623, 0.14595642685890198]",0,0,1
polyID50_S74,"[0.4466384947299957, 0.4178162217140198, 0.1355452835559845]",0,1,1
pepID2641,"[0.054139334708452225, 0.3601074516773224, 0.5857532024383545]",2,2,1
pepID9145,"[0.8722140789031982, 0.036675531417131424, 0.09111038595438004]",0,0,1
pepID2005,"[0.16072556376457214, 0.4202682375907898, 0.4190061390399933]",1,0,1
pepID120,"[0.07693278789520264, 0.367952823638916, 0.5551143884658813]",2,2,1
polyID12_S51,"[0.0016078372718766332, 0.3034946918487549, 0.694897472858429]",2,1,1
pepID1429,"[0.07734500616788864, 0.3796336054801941, 0.5430214405059814]",2,2,1
pepID5709,"[0.12006887048482895, 0.36622849106788635, 0.5137025713920593]",2,0,1
pepID572,"[0.06101369485259056, 0.4873806834220886, 0.4516056776046753]",1,1,1
pepID4840,"[0.7724197506904602, 0.0867205560207367, 0.1408597081899643]",0,0,1
polyID11_S69,"[0.013731909915804863, 0.8367457389831543, 0.1495223194360733]",1,1,1
pepID1544,"[0.13197627663612366, 0.38926777243614197, 0.47875598073005676]",2,0,1
pepID9922,"[0.80604487657547, 0.06677553057670593, 0.12717965245246887]",0,0,1
pepID8803,"[0.25377973914146423, 0.37236538529396057, 0.3738548755645752]",2,0,1
pepID10901,"[0.7940587997436523, 0.07502839714288712, 0.13091279566287994]",0,0,1
polyID18_S75,"[0.0013980069197714329, 0.2552294135093689, 0.7433725595474243]",2,2,1
pepID10836,"[0.4763876497745514, 0.2573450803756714, 0.266267329454422]",0,0,1
pepID4857,"[0.2436891496181488, 0.3874758780002594, 0.3688350021839142]",1,1,1
pepID736,"[0.14134010672569275, 0.38822925090789795, 0.4704306423664093]",2,0,1
polyID26_S97,"[0.2617656886577606, 0.6673179864883423, 0.07091636210680008]",1,0,1
pepID1240,"[0.11150994151830673, 0.3836624324321747, 0.504827618598938]",2,1,1
polyID36_S95,"[0.40735921263694763, 0.4924114942550659, 0.10022930800914764]",1,2,1
pepID7545,"[0.8749199509620667, 0.036026109009981155, 0.08905400335788727]",0,0,1
pepID3297,"[0.04312312230467796, 0.34366872906684875, 0.6132080554962158]",2,2,1
pepID10228,"[0.9800934195518494, 0.0022765405010432005, 0.01762998290359974]",0,0,1
polyID26_S53,"[0.3906209170818329, 0.514280378818512, 0.09509869664907455]",1,0,1
pepID9179,"[0.9113987684249878, 0.021946901455521584, 0.06665430217981339]",0,0,1
pepID9056,"[0.5030869245529175, 0.2305968850851059, 0.2663162648677826]",0,0,1
pepID7968,"[0.4982372224330902, 0.22244958579540253, 0.2793131470680237]",0,0,1
pepID4504,"[0.026005655527114868, 0.35089072585105896, 0.6231035590171814]",2,1,1
pepID10300,"[0.9434154629707336, 0.011472897604107857, 0.04511161893606186]",0,0,1
pepID396,"[0.2582077383995056, 0.36305755376815796, 0.37873467803001404]",2,2,1
polyID12_S41,"[0.0020399398636072874, 0.3771112561225891, 0.6208488345146179]",2,1,1
polyID28_S18,"[0.6963567137718201, 0.1180674284696579, 0.18557588756084442]",0,0,1
polyID30_S53,"[0.905236542224884, 0.025044022127985954, 0.06971943378448486]",0,0,1
pepID4333,"[0.06455210596323013, 0.3560311198234558, 0.5794167518615723]",2,2,1
pepID5021,"[0.06968706846237183, 0.43242791295051575, 0.4978850185871124]",2,1,1
polyID25_S99,"[0.9693101644515991, 0.00430257385596633, 0.02638733759522438]",0,0,1
pepID1405,"[0.0449904166162014, 0.37292224168777466, 0.5820872783660889]",2,1,1
pepID3434,"[0.028177479282021523, 0.3454730212688446, 0.6263495683670044]",2,2,1
polyID36_S97,"[0.37840336561203003, 0.5294489860534668, 0.09214763343334198]",1,2,1
polyID40_S30,"[0.006643661763519049, 0.3186987042427063, 0.6746576428413391]",2,2,1
pepID8104,"[0.11517556756734848, 0.35208678245544434, 0.5327376127243042]",2,0,1
polyID22_S25,"[0.04117866978049278, 0.8858414888381958, 0.07297980040311813]",1,1,1
polyID22_S54,"[0.06219102442264557, 0.8623822927474976, 0.0754266157746315]",1,1,1
pepID5844,"[0.9261611104011536, 0.016980957239866257, 0.05685790255665779]",0,0,1
pepID4974,"[0.02248130552470684, 0.3166709840297699, 0.6608477234840393]",2,0,1
polyID31_S66,"[0.12707339227199554, 0.5907057523727417, 0.28222084045410156]",1,0,1
pepID1466,"[0.08374182134866714, 0.3903466463088989, 0.5259115099906921]",2,1,1
polyID36_S45,"[0.30959105491638184, 0.6145704388618469, 0.07583847641944885]",1,2,1
pepID733,"[0.11745737493038177, 0.40863752365112305, 0.473905086517334]",2,2,1
polyID41_S77,"[0.8499453663825989, 0.047838401049375534, 0.1022162064909935]",0,1,1
pepID6484,"[0.8733177185058594, 0.03670979663729668, 0.08997253328561783]",0,0,1
pepID4040,"[0.5557116270065308, 0.21006503701210022, 0.2342233806848526]",0,1,1
pepID10980,"[0.898375391960144, 0.026460744440555573, 0.07516390085220337]",0,0,1
pepID8174,"[0.7253187298774719, 0.11257050931453705, 0.16211076080799103]",0,0,1
polyID40_S55,"[0.0005677398876287043, 0.17028312385082245, 0.8291491270065308]",2,2,1
pepID1809,"[0.09997294843196869, 0.4080555737018585, 0.49197137355804443]",2,1,1
pepID5198,"[0.6149241328239441, 0.17717596888542175, 0.20789992809295654]",0,0,1
pepID4953,"[0.5714603066444397, 0.23437285423278809, 0.19416680932044983]",0,0,1
polyID32_S23,"[0.0009917366551235318, 0.19425764679908752, 0.8047506213188171]",2,2,1
pepID5406,"[0.7768651247024536, 0.08519022166728973, 0.13794463872909546]",0,0,1
polyID28_S33,"[0.7937120795249939, 0.06924562901258469, 0.1370423287153244]",0,0,1
polyID18_S81,"[0.0016794560942798853, 0.2585701048374176, 0.7397504448890686]",2,2,1
polyID22_S78,"[0.03948641195893288, 0.8883549571037292, 0.07215866446495056]",1,1,1
polyID32_S9,"[0.0008486450533382595, 0.177857905626297, 0.8212934136390686]",2,2,1
polyID28_S16,"[0.7465424537658691, 0.09264380484819412, 0.16081379354000092]",0,0,1
pepID2131,"[0.11967793107032776, 0.3777782917022705, 0.5025437474250793]",2,2,1
pepID5546,"[0.534356415271759, 0.2699090838432312, 0.19573448598384857]",0,0,1
pepID8405,"[0.8775550723075867, 0.036735448986291885, 0.08570938557386398]",0,0,1
pepID9105,"[0.5211125612258911, 0.2326272875070572, 0.2462601512670517]",0,0,1
pepID618,"[0.04244564473628998, 0.3532731235027313, 0.6042812466621399]",2,1,1
polyID41_S43,"[0.8303088545799255, 0.05767075717449188, 0.11202031373977661]",0,1,1
pepID10610,"[0.9261091947555542, 0.01650146394968033, 0.05738936364650726]",0,0,1
pepID1176,"[0.07374943047761917, 0.38382723927497864, 0.5424233675003052]",2,2,1
polyID22_S59,"[0.07433201372623444, 0.8436175584793091, 0.08205045014619827]",1,1,1
pepID2780,"[0.09940078109502792, 0.3784823715686798, 0.5221168398857117]",2,1,1
pepID747,"[0.11938873678445816, 0.38269907236099243, 0.4979122281074524]",2,0,1
polyID25_S91,"[0.9739862084388733, 0.0033140138257294893, 0.022699853405356407]",0,0,1
polyID23_S73,"[0.009475459344685078, 0.3178880214691162, 0.6726364493370056]",2,1,1
pepID8204,"[0.7346985936164856, 0.10569144785404205, 0.15960991382598877]",0,0,1
pepID2946,"[0.028402723371982574, 0.33600565791130066, 0.6355916857719421]",2,2,1
pepID10374,"[0.6802281737327576, 0.1369965523481369, 0.18277524411678314]",0,0,1
pepID3635,"[0.09571573138237, 0.3774550259113312, 0.5268292427062988]",2,1,1
pepID3687,"[0.09327233582735062, 0.4050191044807434, 0.5017086267471313]",2,1,1
pepID3268,"[0.05827770382165909, 0.34458374977111816, 0.597138524055481]",2,2,1
pepID1815,"[0.0886949747800827, 0.38816237449645996, 0.5231426954269409]",2,2,1
pepID9577,"[0.9038251042366028, 0.024830574169754982, 0.0713442713022232]",0,0,1
pepID2920,"[0.40837007761001587, 0.3221917152404785, 0.2694382071495056]",0,1,1
polyID31_S57,"[0.40949922800064087, 0.43274015188217163, 0.1577606499195099]",1,0,1
pepID10391,"[0.7441896200180054, 0.1009322926402092, 0.15487805008888245]",0,0,1
pepID8048,"[0.8504866361618042, 0.04545988142490387, 0.10405344516038895]",0,0,1
polyID30_S13,"[0.4474833011627197, 0.4308554232120514, 0.12166126817464828]",0,0,1
pepID4729,"[0.16461987793445587, 0.36642202734947205, 0.4689581096172333]",2,2,1
pepID1850,"[0.20932528376579285, 0.3852388858795166, 0.40543580055236816]",2,1,1
polyID11_S9,"[0.0034501266200095415, 0.6364215016365051, 0.36012837290763855]",1,1,1
pepID1509,"[0.0998450368642807, 0.4085308909416199, 0.49162405729293823]",2,1,1
pepID8317,"[0.9103505611419678, 0.022829074412584305, 0.06682038307189941]",0,0,1
pepID7279,"[0.8302925825119019, 0.05853121727705002, 0.11117623001337051]",0,0,1
pepID8090,"[0.8773329257965088, 0.03461926430463791, 0.08804778009653091]",0,0,1
pepID4113,"[0.054636530578136444, 0.36307892203330994, 0.5822845101356506]",2,1,1
pepID8890,"[0.5759719610214233, 0.19401293992996216, 0.2300151288509369]",0,0,1
polyID40_S62,"[0.005212185904383659, 0.2860383093357086, 0.7087494730949402]",2,2,1
pepID8552,"[0.5346729159355164, 0.23001821339130402, 0.23530888557434082]",0,0,1
pepID10536,"[0.22406646609306335, 0.4047798812389374, 0.37115365266799927]",1,0,1
polyID31_S42,"[0.10741665214300156, 0.581497311592102, 0.31108611822128296]",1,0,1
pepID228,"[0.4624093174934387, 0.24586571753025055, 0.2917250096797943]",0,1,1
pepID6688,"[0.9775108695030212, 0.002688641892746091, 0.019800499081611633]",0,0,1
pepID5188,"[0.9786648154258728, 0.0027039367705583572, 0.01863122172653675]",0,0,1
pepID9720,"[0.8849173784255981, 0.03275226429104805, 0.08233039826154709]",0,0,1
pepID9483,"[0.8154178857803345, 0.06302681565284729, 0.12155535072088242]",0,0,1
pepID3812,"[0.9736035466194153, 0.0036631012335419655, 0.022733399644494057]",0,1,1
pepID10696,"[0.9274336695671082, 0.0164472833275795, 0.05611903592944145]",0,0,1
pepID2110,"[0.07340744882822037, 0.3835560381412506, 0.5430364608764648]",2,1,1
pepID3276,"[0.04513653367757797, 0.3460352122783661, 0.6088283061981201]",2,2,1
polyID26_S75,"[0.28519895672798157, 0.6399205923080444, 0.0748804435133934]",1,0,1
pepID368,"[0.6851628422737122, 0.1375742256641388, 0.17726293206214905]",0,1,1
pepID8941,"[0.8102434873580933, 0.06618661433458328, 0.12356989830732346]",0,0,1
polyID50_S63,"[0.5406264662742615, 0.2647719383239746, 0.19460166990756989]",0,1,1
pepID1993,"[0.14713138341903687, 0.3946075439453125, 0.45826107263565063]",2,2,1
pepID5801,"[0.6511357426643372, 0.15578654408454895, 0.19307775795459747]",0,0,1
pepID5820,"[0.1363261193037033, 0.4195270538330078, 0.4441468119621277]",2,0,1
pepID7366,"[0.8918094635009766, 0.029985377565026283, 0.07820514589548111]",0,0,1
pepID9904,"[0.27089229226112366, 0.3432295620441437, 0.38587817549705505]",2,0,1
pepID8232,"[0.8952364325523376, 0.027452656999230385, 0.07731092721223831]",0,0,1
pepID9478,"[0.07695061713457108, 0.36083656549453735, 0.5622128248214722]",2,0,1
pepID7863,"[0.6214660406112671, 0.18047502636909485, 0.19805893301963806]",0,0,1
pepID6417,"[0.88848876953125, 0.0315437912940979, 0.07996736466884613]",0,0,1
pepID8856,"[0.33482542634010315, 0.3226649761199951, 0.3425096273422241]",2,0,1
pepID7429,"[0.8092522621154785, 0.06723363697528839, 0.12351400405168533]",0,0,1
pepID3780,"[0.31282955408096313, 0.37859076261520386, 0.308579683303833]",1,1,1
polyID31_S96,"[0.023276135325431824, 0.488425076007843, 0.4882987439632416]",1,0,1
pepID868,"[0.1946692317724228, 0.42415663599967957, 0.38117408752441406]",1,1,1
pepID2556,"[0.1014496460556984, 0.4073867201805115, 0.49116355180740356]",2,0,1
pepID6718,"[0.7544986605644226, 0.09298772364854813, 0.15251360833644867]",0,0,1
polyID32_S42,"[0.0019750362262129784, 0.24016660451889038, 0.7578583359718323]",2,2,1
polyID18_S40,"[0.0014437757199630141, 0.2567282021045685, 0.7418279647827148]",2,2,1
pepID7519,"[0.9102129340171814, 0.022819995880126953, 0.06696713715791702]",0,0,1
pepID2936,"[0.04426724463701248, 0.35283342003822327, 0.6028993725776672]",2,2,1
pepID7605,"[0.9306600689888, 0.014760238118469715, 0.05457966774702072]",0,0,1
polyID12_S26,"[0.0007874791626818478, 0.20317940413951874, 0.7960330843925476]",2,1,1
pepID5657,"[0.6443856358528137, 0.17004099488258362, 0.18557342886924744]",0,0,1
pepID10805,"[0.8871626257896423, 0.03177877143025398, 0.081058569252491]",0,0,1
pepID1284,"[0.18481670320034027, 0.39768487215042114, 0.417498379945755]",2,0,1
polyID12_S100,"[0.0034951921552419662, 0.6362205743789673, 0.3602841794490814]",1,1,1
pepID5517,"[0.3078750669956207, 0.3180767893791199, 0.3740481436252594]",2,0,1
pepID586,"[0.07704722136259079, 0.3765334188938141, 0.5464193820953369]",2,1,1
polyID23_S98,"[0.008688927628099918, 0.3141976594924927, 0.67711341381073]",2,1,1
pepID1489,"[0.08919014036655426, 0.38585835695266724, 0.5249514579772949]",2,2,1
pepID3701,"[0.08229177445173264, 0.3886663019657135, 0.5290418863296509]",2,2,1
pepID8075,"[0.3190734088420868, 0.3165391981601715, 0.3643873929977417]",2,0,1
pepID2880,"[0.044458553194999695, 0.40159863233566284, 0.5539427995681763]",2,2,1
pepID5934,"[0.3262993395328522, 0.3283417224884033, 0.3453589379787445]",2,0,1
pepID944,"[0.19675149023532867, 0.4129728674888611, 0.39027565717697144]",1,1,1
polyID18_S34,"[0.0027971379458904266, 0.4077247679233551, 0.589478075504303]",2,2,1
