ID,y_probs,y_pred,y_true,mask
pepID1858,"[0.16871801018714905, 0.4203506410121918, 0.41093140840530396]",1,1,1
pepID3354,"[0.2179093360900879, 0.4370720386505127, 0.3450186550617218]",1,0,1
pepID7555,"[0.9582294821739197, 0.007016682997345924, 0.034753888845443726]",0,0,1
pepID5018,"[0.2364807277917862, 0.5953254103660583, 0.16819392144680023]",1,2,1
pepID6642,"[0.897489070892334, 0.06632062047719955, 0.03619030490517616]",0,0,1
polyID23_S68,"[3.05793548704969e-07, 0.004292437341064215, 0.9957072734832764]",2,1,1
pepID9636,"[0.9332548379898071, 0.040024783462285995, 0.02672036737203598]",0,0,1
pepID6806,"[0.8990511894226074, 0.05008210614323616, 0.05086668208241463]",0,0,1
pepID4122,"[0.023158695548772812, 0.2777387201786041, 0.6991025805473328]",2,2,1
polyID50_S93,"[0.0015349183231592178, 0.5679770112037659, 0.43048804998397827]",1,1,1
pepID4246,"[0.07364898175001144, 0.30086076259613037, 0.6254903078079224]",2,1,1
pepID6088,"[0.7019372582435608, 0.13284389674663544, 0.16521887481212616]",0,0,1
pepID9701,"[0.9216902256011963, 0.04807068035006523, 0.030239127576351166]",0,0,1
pepID7970,"[0.9173448085784912, 0.047285981476306915, 0.03536920249462128]",0,0,1
polyID41_S53,"[0.9050008654594421, 0.07177242636680603, 0.023226678371429443]",0,1,1
pepID2654,"[0.43343260884284973, 0.41733917593955994, 0.14922812581062317]",0,0,1
polyID12_S5,"[0.0005174271645955741, 0.46054336428642273, 0.5389391779899597]",2,1,1
pepID8475,"[0.6739271283149719, 0.15027107298374176, 0.17580179870128632]",0,0,1
polyID26_S71,"[0.07965919375419617, 0.8905608057975769, 0.029780052602291107]",1,0,1
pepID6559,"[0.9057687520980835, 0.04892110824584961, 0.0453101322054863]",0,0,1
polyID50_S64,"[0.002986691892147064, 0.7609094977378845, 0.23610377311706543]",1,1,1
pepID6812,"[0.42388004064559937, 0.3248690366744995, 0.2512509524822235]",0,0,1
polyID22_S10,"[0.028647158294916153, 0.9284610152244568, 0.042891792953014374]",1,1,1
pepID77,"[0.10607447475194931, 0.47254320979118347, 0.42138224840164185]",1,1,1
polyID23_S34,"[3.4868565990109346e-07, 0.0029185088351368904, 0.9970811009407043]",2,1,1
pepID9208,"[0.9067357778549194, 0.059755682945251465, 0.03350852057337761]",0,0,1
polyID28_S58,"[0.9777368903160095, 0.010410069487988949, 0.01185311283916235]",0,0,1
polyID32_S15,"[2.5981108819905785e-07, 0.0040883757174015045, 0.9959113597869873]",2,2,1
polyID30_S27,"[0.9611333012580872, 0.023227252066135406, 0.015639426186680794]",0,0,1
pepID1313,"[0.0587695948779583, 0.47892045974731445, 0.46230998635292053]",1,2,1
polyID31_S31,"[0.0028618969954550266, 0.5460190773010254, 0.45111900568008423]",1,0,1
polyID50_S92,"[0.002086585620418191, 0.48247140645980835, 0.5154420137405396]",2,1,1
pepID774,"[0.20208901166915894, 0.5723318457603455, 0.22557908296585083]",1,1,1
polyID50_S58,"[0.0034983025398105383, 0.773149311542511, 0.22335246205329895]",1,1,1
polyID9_S93,"[0.091724693775177, 0.8794543147087097, 0.028821006417274475]",1,0,1
pepID238,"[0.057520847767591476, 0.35685691237449646, 0.585622251033783]",2,2,1
pepID3091,"[0.02108609862625599, 0.31779685616493225, 0.6611169576644897]",2,2,1
polyID11_S46,"[0.002871912904083729, 0.8544033169746399, 0.14272472262382507]",1,1,1
pepID1236,"[0.1500018984079361, 0.48432981967926025, 0.36566832661628723]",1,1,1
polyID41_S42,"[0.8686595559120178, 0.10760198533535004, 0.0237384382635355]",0,1,1
pepID5277,"[0.1261529177427292, 0.4749032258987427, 0.3989439010620117]",1,0,1
pepID8391,"[0.9406415820121765, 0.03315861150622368, 0.02619977667927742]",0,0,1
polyID30_S42,"[0.4726210832595825, 0.0021506433840841055, 0.5252282619476318]",2,0,1
polyID23_S89,"[2.2988040200289106e-06, 0.011461063288152218, 0.9885365962982178]",2,1,1
pepID6085,"[0.8743981122970581, 0.05755266919732094, 0.06804925948381424]",0,0,1
polyID50_S14,"[0.005967473611235619, 0.649503231048584, 0.34452930092811584]",1,1,1
pepID9229,"[0.9532865285873413, 0.02524057775735855, 0.021472882479429245]",0,0,1
pepID5295,"[0.7566332221031189, 0.12294549494981766, 0.12042126059532166]",0,0,1
pepID1436,"[0.12646137177944183, 0.46408000588417053, 0.4094586670398712]",1,2,1
pepID838,"[0.14136290550231934, 0.5422572493553162, 0.3163798153400421]",1,1,1
pepID8983,"[0.8222751617431641, 0.13089323043823242, 0.04683154448866844]",0,0,1
polyID41_S23,"[0.7822193503379822, 0.18543963134288788, 0.032341085374355316]",0,1,1
pepID9287,"[0.909866213798523, 0.06045150384306908, 0.029682258144021034]",0,0,1
polyID22_S33,"[0.043114375323057175, 0.9186276197433472, 0.03825804963707924]",1,1,1
pepID635,"[0.062216438353061676, 0.45916223526000977, 0.47862136363983154]",2,1,1
pepID1410,"[0.04651915654540062, 0.3966459035873413, 0.5568349361419678]",2,2,1
pepID6985,"[0.8945651054382324, 0.07506289333105087, 0.030371949076652527]",0,0,1
polyID9_S30,"[0.08488737791776657, 0.8860453963279724, 0.029067259281873703]",1,0,1
pepID5180,"[0.9179604649543762, 0.0027902466244995594, 0.07924934476613998]",0,0,1
pepID3954,"[0.9195414781570435, 0.05130686238408089, 0.029151715338230133]",0,0,1
pepID2487,"[0.3941228687763214, 0.32742932438850403, 0.27844783663749695]",0,2,1
pepID8172,"[0.7673259377479553, 0.1236991286277771, 0.10897497087717056]",0,0,1
polyID28_S14,"[0.9723256230354309, 0.01269233226776123, 0.014982138760387897]",0,0,1
pepID9380,"[0.8935446739196777, 0.0751916691660881, 0.03126375377178192]",0,0,1
polyID18_S48,"[0.000345165200997144, 0.35719001293182373, 0.642464816570282]",2,2,1
pepID540,"[0.09374035149812698, 0.5201765298843384, 0.38608312606811523]",1,2,1
pepID5081,"[0.15608125925064087, 0.2754577100276947, 0.5684610605239868]",2,2,1
polyID50_S40,"[0.0033554707188159227, 0.77008455991745, 0.22656001150608063]",1,1,1
polyID40_S69,"[3.302099287338933e-07, 0.005359248723834753, 0.9946404099464417]",2,2,1
polyID11_S80,"[0.000383048492949456, 0.3725062310695648, 0.6271107196807861]",2,1,1
pepID9563,"[0.6525788307189941, 0.2605903148651123, 0.08683080971240997]",0,0,1
polyID25_S54,"[0.9811490178108215, 0.009083001874387264, 0.009767944924533367]",0,0,1
pepID1245,"[0.20845957100391388, 0.4909113049507141, 0.3006291687488556]",1,1,1
polyID26_S28,"[0.07332118600606918, 0.8958321213722229, 0.03084668144583702]",1,0,1
polyID18_S90,"[0.0017118711257353425, 0.6415450572967529, 0.35674306750297546]",1,2,1
pepID1116,"[0.06397482007741928, 0.5095508694648743, 0.4264742434024811]",1,1,1
pepID7229,"[0.9497328996658325, 0.022135894745588303, 0.028131209313869476]",0,0,1
pepID9251,"[0.28094345331192017, 0.29412156343460083, 0.4249350130558014]",2,0,1
pepID3751,"[0.32643455266952515, 0.24523349106311798, 0.42833200097084045]",2,2,1
pepID3953,"[0.8049554228782654, 0.13061389327049255, 0.06443064659833908]",0,0,1
pepID2759,"[0.14374487102031708, 0.47429075837135315, 0.38196441531181335]",1,2,1
pepID4309,"[0.017189618200063705, 0.1941453069448471, 0.7886651158332825]",2,2,1
pepID8827,"[0.9274152517318726, 0.0447508841753006, 0.02783387526869774]",0,0,1
pepID9367,"[0.9185029864311218, 0.047015685588121414, 0.034481342881917953]",0,0,1
pepID3579,"[0.2535953223705292, 0.5042861700057983, 0.24211843311786652]",1,1,1
polyID18_S19,"[0.0004919131752103567, 0.4920593798160553, 0.5074486136436462]",2,2,1
polyID50_S32,"[0.0024746875278651714, 0.5839219093322754, 0.41360345482826233]",1,1,1
polyID40_S96,"[2.6946429443341913e-07, 0.003979822155088186, 0.9960198998451233]",2,2,1
polyID30_S64,"[0.9438781142234802, 0.03651273250579834, 0.019609130918979645]",0,0,1
pepID1014,"[0.158935546875, 0.5280501842498779, 0.3130142390727997]",1,2,1
pepID1348,"[0.05625051259994507, 0.3344396650791168, 0.6093098521232605]",2,2,1
pepID9492,"[0.9407302141189575, 0.016507329419255257, 0.04276244342327118]",0,0,1
polyID11_S42,"[0.0004438094038050622, 0.4031338393688202, 0.5964223146438599]",2,1,1
polyID36_S99,"[0.09590641409158707, 0.8705083131790161, 0.033585306257009506]",1,2,1
pepID7903,"[0.9548091888427734, 0.019849134609103203, 0.025341717526316643]",0,0,1
pepID1221,"[0.3074715733528137, 0.34167271852493286, 0.35085564851760864]",2,1,1
polyID28_S48,"[0.9758908152580261, 0.011449943296611309, 0.012659290805459023]",0,0,1
polyID28_S41,"[0.9797013998031616, 0.00896430853754282, 0.011334287002682686]",0,0,1
pepID9780,"[0.26492154598236084, 0.3996356427669525, 0.33544281125068665]",1,0,1
pepID8556,"[0.9453135132789612, 0.02738337218761444, 0.027303088456392288]",0,0,1
polyID30_S19,"[0.9613670110702515, 0.008642097935080528, 0.029990890994668007]",0,0,1
pepID2125,"[0.08484189957380295, 0.4232156276702881, 0.49194252490997314]",2,2,1
polyID12_S98,"[0.0011095395311713219, 0.6102544069290161, 0.3886360824108124]",1,1,1
polyID18_S22,"[0.0005969560006633401, 0.5315648317337036, 0.4678381383419037]",1,2,1
pepID7669,"[0.9476147294044495, 0.020082814618945122, 0.03230245038866997]",0,0,1
polyID23_S84,"[1.1164382840433973e-06, 0.00667034275829792, 0.9933285713195801]",2,1,1
pepID1568,"[0.15683218836784363, 0.40112948417663574, 0.442038357257843]",2,2,1
pepID9530,"[0.932050347328186, 0.03979407250881195, 0.028155623003840446]",0,0,1
pepID3636,"[0.040905363857746124, 0.37891241908073425, 0.5801822543144226]",2,2,1
pepID4802,"[0.12689702212810516, 0.5292006134986877, 0.3439023494720459]",1,2,1
polyID31_S98,"[0.00791589729487896, 0.890770435333252, 0.10131368041038513]",1,0,1
pepID7780,"[0.9395645260810852, 0.007949041202664375, 0.05248640105128288]",0,0,1
pepID329,"[0.011624314822256565, 0.3050731122493744, 0.6833025217056274]",2,2,1
pepID3346,"[0.15578080713748932, 0.3317923843860626, 0.5124267935752869]",2,2,1
pepID7178,"[0.9226269125938416, 0.03958975896239281, 0.03778330981731415]",0,0,1
pepID10880,"[0.6513251066207886, 0.19544002413749695, 0.15323488414287567]",0,0,1
pepID4389,"[0.061741504818201065, 0.3661068379878998, 0.5721516013145447]",2,2,1
polyID50_S67,"[0.006884220987558365, 0.809514582157135, 0.18360114097595215]",1,1,1
pepID9639,"[0.585054874420166, 0.3199588358402252, 0.09498627483844757]",0,0,1
pepID3352,"[0.030340757220983505, 0.3123392164707184, 0.6573200225830078]",2,2,1
pepID906,"[0.3367771506309509, 0.5285012722015381, 0.13472162187099457]",1,0,1
pepID149,"[0.1679818481206894, 0.515973687171936, 0.31604447960853577]",1,1,1
pepID6649,"[0.8150023221969604, 0.09569700062274933, 0.0893007218837738]",0,0,1
pepID2080,"[0.020029135048389435, 0.23322521150112152, 0.7467457056045532]",2,2,1
polyID28_S93,"[0.9797404408454895, 0.009350375272333622, 0.010909117758274078]",0,0,1
pepID9375,"[0.9448159337043762, 0.028138116002082825, 0.02704594098031521]",0,0,1
pepID3433,"[0.028872499242424965, 0.36110809445381165, 0.6100194454193115]",2,2,1
polyID31_S10,"[0.0018429685151204467, 0.6820418834686279, 0.316115140914917]",1,0,1
pepID8192,"[0.9399785399436951, 0.02645931951701641, 0.033562105149030685]",0,0,1
pepID7110,"[0.6820083260536194, 0.18849492073059082, 0.1294967383146286]",0,0,1
polyID11_S30,"[0.0009029465145431459, 0.5484874844551086, 0.4506095051765442]",1,1,1
polyID22_S23,"[0.03214268013834953, 0.9272644519805908, 0.04059280455112457]",1,1,1
pepID8241,"[0.9630329012870789, 0.010383237153291702, 0.026583895087242126]",0,0,1
polyID18_S27,"[0.0004836655280087143, 0.37926408648490906, 0.620252251625061]",2,2,1
pepID5845,"[0.9447927474975586, 0.005928990431129932, 0.04927830398082733]",0,0,1
polyID32_S16,"[2.788065103231929e-07, 0.0035212214570492506, 0.9964784979820251]",2,2,1
pepID7627,"[0.8833410143852234, 0.07684889435768127, 0.03981011360883713]",0,0,1
polyID31_S36,"[0.0007421133341267705, 0.5507568120956421, 0.44850102066993713]",1,0,1
polyID26_S53,"[0.18652966618537903, 0.7817217707633972, 0.031748611479997635]",1,0,1
pepID6478,"[0.8517690300941467, 0.09150788187980652, 0.056723084300756454]",0,0,1
pepID7959,"[0.9230543375015259, 0.03581342101097107, 0.041132278740406036]",0,0,1
pepID9276,"[0.5591467618942261, 0.2528214156627655, 0.1880318969488144]",0,0,1
pepID7735,"[0.9703000783920288, 0.010921222157776356, 0.01877865567803383]",0,0,1
pepID4994,"[0.024029528722167015, 0.577203094959259, 0.3987673819065094]",1,2,1
polyID36_S14,"[0.07471802085638046, 0.8927568197250366, 0.03252510726451874]",1,2,1
polyID22_S49,"[0.053439363837242126, 0.9112575650215149, 0.03530299291014671]",1,1,1
pepID3491,"[0.16803473234176636, 0.44626298546791077, 0.3857022523880005]",1,2,1
pepID10598,"[0.923956573009491, 0.04852713271975517, 0.027516374364495277]",0,0,1
polyID40_S80,"[2.3660709302930627e-07, 0.002548834076151252, 0.9974508881568909]",2,2,1
pepID3200,"[0.03278486058115959, 0.37552565336227417, 0.5916894674301147]",2,1,1
polyID30_S21,"[0.9372544288635254, 0.04431292414665222, 0.018432635813951492]",0,0,1
pepID9767,"[0.9630966186523438, 0.014786060899496078, 0.022117335349321365]",0,0,1
pepID1499,"[0.45393744111061096, 0.39032796025276184, 0.1557345688343048]",0,1,1
pepID8299,"[0.8786217570304871, 0.09124604612588882, 0.03013220801949501]",0,0,1
polyID28_S62,"[0.9748757481575012, 0.012123964726924896, 0.013000307604670525]",0,0,1
pepID6345,"[0.936066210269928, 0.04039164260029793, 0.023542089387774467]",0,0,1
pepID3571,"[0.029087044298648834, 0.35044702887535095, 0.6204659342765808]",2,1,1
pepID3336,"[0.7059621214866638, 0.20749513804912567, 0.0865427553653717]",0,1,1
pepID2385,"[0.03762747347354889, 0.36908066272735596, 0.5932918190956116]",2,2,1
polyID50_S35,"[0.0023715393617749214, 0.7722444534301758, 0.22538402676582336]",1,1,1
polyID12_S68,"[0.0011030134046450257, 0.6008884906768799, 0.3980085551738739]",1,1,1
pepID5760,"[0.9462344646453857, 0.025659063830971718, 0.028106454759836197]",0,0,1
pepID5447,"[0.9333131909370422, 0.02974732778966427, 0.03693939000368118]",0,0,1
polyID31_S30,"[0.0017189697828143835, 0.6627450585365295, 0.3355359435081482]",1,0,1
pepID6616,"[0.9189695715904236, 0.04123656451702118, 0.039793774485588074]",0,0,1
pepID2469,"[0.19234208762645721, 0.5875909328460693, 0.22006697952747345]",1,1,1
pepID4904,"[0.1506807655096054, 0.4564805030822754, 0.3928387761116028]",1,2,1
pepID2005,"[0.3492574393749237, 0.4064546525478363, 0.24428795278072357]",1,0,1
polyID11_S19,"[0.0007735081599093974, 0.5566996932029724, 0.44252681732177734]",1,1,1
polyID41_S2,"[0.9617619514465332, 0.02240515872836113, 0.015832815319299698]",0,1,1
polyID25_S66,"[0.9829074740409851, 0.007890700362622738, 0.009201843291521072]",0,0,1
pepID1433,"[0.8617268204689026, 0.08691984415054321, 0.05135340243577957]",0,2,1
polyID50_S74,"[0.14699329435825348, 0.8246936202049255, 0.02831309847533703]",1,1,1
pepID1217,"[0.017390254884958267, 0.2590651214122772, 0.7235445976257324]",2,2,1
pepID2108,"[0.1274222582578659, 0.3326031565666199, 0.539974570274353]",2,2,1
pepID6953,"[0.9409474730491638, 0.03525195270776749, 0.023800628259778023]",0,0,1
polyID22_S28,"[0.036081474274396896, 0.9231674075126648, 0.040751151740550995]",1,1,1
pepID596,"[0.1222417876124382, 0.5566991567611694, 0.32105907797813416]",1,2,1
pepID2127,"[0.09997350722551346, 0.41045355796813965, 0.4895728826522827]",2,2,1
polyID23_S73,"[5.592536354015465e-07, 0.004385283216834068, 0.9956141710281372]",2,1,1
polyID12_S60,"[0.000640879210550338, 0.48324155807495117, 0.5161175727844238]",2,1,1
pepID1179,"[0.05794920399785042, 0.3066527843475342, 0.6353980302810669]",2,2,1
pepID1040,"[0.8047789931297302, 0.148779034614563, 0.04644199460744858]",0,2,1
pepID10457,"[0.9350488781929016, 0.0011992605868726969, 0.06375185400247574]",0,0,1
polyID11_S75,"[0.0009552906267344952, 0.5581620335578918, 0.4408826529979706]",1,1,1
pepID2972,"[0.1192941665649414, 0.4961899518966675, 0.3845158815383911]",1,0,1
pepID2783,"[0.2277677059173584, 0.4331834614276886, 0.3390488624572754]",1,2,1
pepID4928,"[0.8644058108329773, 0.07390020787715912, 0.061694033443927765]",0,2,1
pepID2639,"[0.3505333662033081, 0.4617598354816437, 0.1877068430185318]",1,1,1
pepID10846,"[0.8972389101982117, 0.06519703567028046, 0.03756402060389519]",0,0,1
pepID7974,"[0.9481642246246338, 0.028672028332948685, 0.023163823410868645]",0,0,1
polyID32_S19,"[2.3974669716153585e-07, 0.0037292789202183485, 0.9962704181671143]",2,2,1
pepID6562,"[0.7739509344100952, 0.12281215190887451, 0.10323688387870789]",0,0,1
polyID26_S100,"[0.26896536350250244, 0.6955544352531433, 0.03548019006848335]",1,0,1
polyID40_S25,"[2.238430738543684e-07, 0.0015729740262031555, 0.9984267950057983]",2,2,1
pepID331,"[0.5635353922843933, 0.3050803244113922, 0.13138432800769806]",0,0,1
polyID22_S36,"[0.02706298790872097, 0.9271761775016785, 0.045760806649923325]",1,1,1
pepID4906,"[0.062010884284973145, 0.40885522961616516, 0.5291339159011841]",2,0,1
pepID1919,"[0.24297703802585602, 0.5506165623664856, 0.2064063847064972]",1,1,1
pepID2733,"[0.02258138172328472, 0.4307266175746918, 0.5466920733451843]",2,1,1
pepID3258,"[0.013201314024627209, 0.21666264533996582, 0.7701359987258911]",2,2,1
pepID1750,"[0.1855771392583847, 0.5124567151069641, 0.30196619033813477]",1,1,1
pepID10892,"[0.6505051851272583, 0.19846320152282715, 0.15103159844875336]",0,0,1
pepID9070,"[0.904729425907135, 0.05512101948261261, 0.040149614214897156]",0,0,1
pepID2131,"[0.13373687863349915, 0.43580833077430725, 0.43045473098754883]",1,2,1
pepID10152,"[0.9693302512168884, 0.010456593707203865, 0.020213117823004723]",0,0,1
polyID23_S2,"[2.347879046737944e-07, 0.0036471777129918337, 0.9963525533676147]",2,1,1
pepID5239,"[0.3008723258972168, 0.340164452791214, 0.3589631915092468]",2,0,1
polyID36_S15,"[0.07069246470928192, 0.895374596118927, 0.033932995051145554]",1,2,1
pepID7581,"[0.9327691793441772, 0.030103636905550957, 0.03712713345885277]",0,0,1
pepID4857,"[0.5274806022644043, 0.25959447026252747, 0.21292491257190704]",0,1,1
polyID23_S10,"[1.5924881608953e-06, 0.006937808822840452, 0.9930605888366699]",2,1,1
pepID9651,"[0.6695494651794434, 0.2170495241880417, 0.11340097337961197]",0,0,1
pepID284,"[0.01652541570365429, 0.2373858392238617, 0.7460886836051941]",2,2,1
polyID28_S65,"[0.9772652983665466, 0.010391581803560257, 0.01234302669763565]",0,0,1
pepID1879,"[0.09663020074367523, 0.40422680974006653, 0.4991430342197418]",2,2,1
pepID10597,"[0.7344908118247986, 0.0008121071150526404, 0.2646971046924591]",0,0,1
polyID36_S27,"[0.04217793047428131, 0.9176705479621887, 0.040151502937078476]",1,2,1
pepID10697,"[0.7847768068313599, 0.005229403264820576, 0.20999380946159363]",0,0,1
polyID50_S56,"[0.0020493643824011087, 0.7096650004386902, 0.2882855534553528]",1,1,1
polyID22_S84,"[0.05813485383987427, 0.8923196792602539, 0.04954550042748451]",1,1,1
pepID10243,"[0.8542412519454956, 0.0855899229645729, 0.06016883999109268]",0,0,1
polyID41_S3,"[0.14827702939510345, 0.8136460781097412, 0.03807689994573593]",1,1,1
polyID12_S12,"[0.003799148602411151, 0.8807200789451599, 0.11548072099685669]",1,1,1
pepID5342,"[0.9054416418075562, 0.04655534401535988, 0.04800301045179367]",0,0,1
polyID32_S39,"[2.7103104116577015e-07, 0.004085245076566935, 0.9959145188331604]",2,2,1
pepID5255,"[0.8258877396583557, 0.12090671807527542, 0.053205572068691254]",0,0,1
pepID327,"[0.8945881724357605, 0.06417801976203918, 0.041233766824007034]",0,1,1
pepID6921,"[0.41346028447151184, 0.3034740090370178, 0.2830657362937927]",0,0,1
pepID1062,"[0.3495861887931824, 0.406353622674942, 0.24406024813652039]",1,0,1
pepID9950,"[0.9338553547859192, 0.03798849508166313, 0.028156131505966187]",0,0,1
pepID9578,"[0.9550747871398926, 0.020622922107577324, 0.024302272126078606]",0,0,1
pepID7239,"[0.8489896059036255, 0.09039890766143799, 0.06061151996254921]",0,0,1
polyID22_S58,"[0.022306274622678757, 0.9311975240707397, 0.04649617522954941]",1,1,1
pepID2197,"[0.781657338142395, 0.1363246887922287, 0.08201805502176285]",0,2,1
pepID4158,"[0.01249814871698618, 0.23489753901958466, 0.7526043057441711]",2,2,1
polyID12_S40,"[0.002168091246858239, 0.736541748046875, 0.2612901031970978]",1,1,1
pepID9535,"[0.9619038701057434, 0.015765393152832985, 0.02233072742819786]",0,0,1
pepID7413,"[0.9553928375244141, 0.01522553339600563, 0.029381660744547844]",0,0,1
pepID7294,"[0.9765229821205139, 0.005697235465049744, 0.017779741436243057]",0,0,1
pepID4082,"[0.015259749256074429, 0.2549063563346863, 0.7298338413238525]",2,1,1
pepID6072,"[0.7188716530799866, 0.1413154900074005, 0.1398128718137741]",0,0,1
pepID747,"[0.223540797829628, 0.578088104724884, 0.19837109744548798]",1,0,1
polyID28_S52,"[0.9721974730491638, 0.013266527093946934, 0.014535995200276375]",0,0,1
polyID23_S8,"[7.846877565498289e-07, 0.006357502657920122, 0.9936417937278748]",2,1,1
pepID3197,"[0.1061708927154541, 0.56521075963974, 0.3286184072494507]",1,1,1
polyID26_S94,"[0.11191723495721817, 0.8624346852302551, 0.0256480909883976]",1,0,1
pepID3303,"[0.020932739600539207, 0.28854525089263916, 0.6905219554901123]",2,1,1
pepID8539,"[0.1492931842803955, 0.22305656969547272, 0.6276502013206482]",2,0,1
pepID5859,"[0.9405791759490967, 0.030178749933838844, 0.02924206852912903]",0,0,1
pepID6234,"[0.9775610566139221, 0.0067815035581588745, 0.015657443553209305]",0,0,1
polyID23_S35,"[2.543029324897361e-07, 0.003412335179746151, 0.9965873956680298]",2,1,1
pepID6823,"[0.9551629424095154, 0.01998479664325714, 0.024852290749549866]",0,0,1
pepID6618,"[0.5786500573158264, 0.28821173310279846, 0.13313819468021393]",0,0,1
polyID41_S37,"[0.48240000009536743, 0.4688316285610199, 0.04876833036541939]",0,1,1
pepID3130,"[0.01461408007889986, 0.36673474311828613, 0.6186511516571045]",2,1,1
pepID7561,"[0.9694792032241821, 0.011268356814980507, 0.019252387806773186]",0,0,1
pepID3635,"[0.1803382784128189, 0.5539426803588867, 0.26571908593177795]",1,1,1
pepID358,"[0.9736813902854919, 0.01230339240282774, 0.014015155844390392]",0,1,1
pepID6633,"[0.9682835340499878, 0.0102152731269598, 0.021501222625374794]",0,0,1
polyID41_S58,"[0.8920693397521973, 0.08451925218105316, 0.023411381989717484]",0,1,1
pepID10496,"[0.8523219227790833, 0.07688993215560913, 0.07078804820775986]",0,0,1
pepID4251,"[0.7660557627677917, 0.1203276515007019, 0.11361666023731232]",0,2,1
polyID36_S40,"[0.1415526121854782, 0.8297864198684692, 0.028661012649536133]",1,2,1
pepID7228,"[0.8935326933860779, 0.06904105842113495, 0.03742632269859314]",0,0,1
polyID23_S47,"[2.472254152507958e-07, 0.003678377252072096, 0.996321439743042]",2,1,1
polyID12_S64,"[0.0007541681989096105, 0.5127847790718079, 0.4864610731601715]",1,1,1
pepID4452,"[0.02713257074356079, 0.26917198300361633, 0.7036954164505005]",2,1,1
pepID3803,"[0.8941506147384644, 0.02640857733786106, 0.07944083958864212]",0,0,1
polyID18_S77,"[0.0009244169923476875, 0.636530339717865, 0.3625452518463135]",1,2,1
polyID31_S68,"[0.002449002815410495, 0.8559104800224304, 0.14164060354232788]",1,0,1
pepID1526,"[0.32646533846855164, 0.45336011052131653, 0.22017455101013184]",1,1,1
polyID18_S67,"[0.001016578869894147, 0.4953228235244751, 0.5036605596542358]",2,2,1
pepID3828,"[0.8615355491638184, 0.0849517211318016, 0.053512733429670334]",0,1,1
pepID4237,"[0.0050712344236671925, 0.22211268544197083, 0.7728160619735718]",2,2,1
pepID2641,"[0.08657660335302353, 0.5046083331108093, 0.40881505608558655]",1,2,1
pepID4086,"[0.08985564112663269, 0.3637915551662445, 0.5463528633117676]",2,1,1
pepID10488,"[0.8195523619651794, 0.13219746947288513, 0.048250164836645126]",0,0,1
pepID4271,"[0.04993758723139763, 0.30184701085090637, 0.6482154726982117]",2,1,1
pepID3864,"[0.23366181552410126, 0.3428349792957306, 0.42350322008132935]",2,1,1
polyID12_S86,"[0.0007053139852359891, 0.5263263583183289, 0.47296836972236633]",1,1,1
pepID3723,"[0.22952543199062347, 0.4354128837585449, 0.3350616991519928]",1,0,1
pepID2617,"[0.223851278424263, 0.381509929895401, 0.3946387469768524]",2,1,1
pepID5212,"[0.9783028960227966, 0.005451876670122147, 0.01624523662030697]",0,0,1
pepID9243,"[0.8974317908287048, 0.071113720536232, 0.031454529613256454]",0,0,1
pepID5905,"[0.842939019203186, 0.10748307406902313, 0.04957786202430725]",0,0,1
pepID10032,"[0.9388045072555542, 0.03702540695667267, 0.024170085787773132]",0,0,1
pepID8557,"[0.9473289251327515, 0.026138311251997948, 0.026532825082540512]",0,0,1
pepID3397,"[0.017280125990509987, 0.30489248037338257, 0.6778273582458496]",2,2,1
pepID1170,"[0.01027884241193533, 0.24072958528995514, 0.7489915490150452]",2,1,1
polyID25_S50,"[0.9820566177368164, 0.008502140641212463, 0.00944130215793848]",0,0,1
pepID9768,"[0.967485785484314, 0.00790174026042223, 0.024612486362457275]",0,0,1
pepID10144,"[0.636925458908081, 0.25334471464157104, 0.10972987115383148]",0,0,1
pepID3186,"[0.03203234821557999, 0.4440765082836151, 0.5238910913467407]",2,1,1
polyID11_S72,"[0.0011699507012963295, 0.6674492955207825, 0.3313807547092438]",1,1,1
pepID3813,"[0.8447975516319275, 0.0022734825033694506, 0.15292905271053314]",0,1,1
pepID6731,"[0.9637163281440735, 0.014616585336625576, 0.0216671209782362]",0,0,1
polyID31_S13,"[0.008427592925727367, 0.8651877641677856, 0.12638463079929352]",1,0,1
polyID23_S33,"[3.770413172787812e-07, 0.004253771621733904, 0.995745837688446]",2,1,1
polyID12_S9,"[0.0012166403466835618, 0.6301253437995911, 0.3686579763889313]",1,1,1
pepID9922,"[0.7998034954071045, 0.11942452937364578, 0.08077193051576614]",0,0,1
polyID25_S69,"[0.9818906784057617, 0.008536836132407188, 0.00957255344837904]",0,0,1
polyID41_S1,"[0.8426322340965271, 0.1286349892616272, 0.028732851147651672]",0,1,1
polyID22_S4,"[0.06816954165697098, 0.8746880292892456, 0.0571424700319767]",1,1,1
polyID11_S3,"[0.0009821041021496058, 0.604785144329071, 0.39423272013664246]",1,1,1
pepID3505,"[0.7741753458976746, 0.16226541996002197, 0.0635591670870781]",0,2,1
pepID5235,"[0.43918752670288086, 0.3066680431365967, 0.25414443016052246]",0,0,1
pepID2105,"[0.5287185907363892, 0.2672345042228699, 0.20404686033725739]",0,1,1
pepID127,"[0.1119265928864479, 0.3824865520000458, 0.5055869221687317]",2,2,1
pepID4463,"[0.061018530279397964, 0.27295467257499695, 0.6660268306732178]",2,1,1
pepID7693,"[0.7532695531845093, 0.1180705726146698, 0.12865988910198212]",0,0,1
pepID1641,"[0.05525488778948784, 0.3044911324977875, 0.640254020690918]",2,2,1
